Nmsg,Time,Ax,Ay,Az,Gx,Gy,Gz,Gfx,Gfy,Gfz,Roll,Pitch,Heading,Alt,Latitude,Longitude,Arsp,Presion,SBUS_Flags,Flight_Mode,Interruptor_1,Interruptor_2,Canal_1,Canal_2,Canal_3,Canal_4,Canal_5,Canal_6,Canal_7,Canal_8,Canal_9,Canal_10,Canal_11,Canal_12,Canal_13,Canal_14,Canal_15,Canal_16,OUT_1,OUT_2,OUT_3,OUT_4,OUT_5,OUT_6,OUT_7,OUT_8,OUT_9,OUT_10
20191,201681,0.034964204,0.36073127,9.737007,0.006735996,-0.0049725384,0.0038335347,0.0,0.0,0.0,2.3368685,-0.15886655,-55.20494,1732,0.0,0.0,0,83377,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20192,201691,0.038270056,0.40811366,9.76238,0.0066028573,-0.004748141,0.0038750614,0.0,0.0,0.0,2.3378568,-0.15969934,-55.20214,1732,0.0,0.0,0,83377,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20193,201701,0.038270056,0.40811366,9.76238,0.0066028573,-0.004748141,0.0038750614,0.0,0.0,0.0,2.3378568,-0.15969934,-55.20214,1732,0.0,0.0,0,83377,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20194,201711,0.0060996413,0.38509637,9.7413225,0.006857817,-0.004125737,0.0043230196,0.0,0.0,0.0,2.3374367,-0.15983315,-55.202095,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20195,201721,0.0060996413,0.38509637,9.7413225,0.006857817,-0.004125737,0.0043230196,0.0,0.0,0.0,2.3374367,-0.15983315,-55.202095,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20196,201731,0.04230094,0.38147068,9.7457075,0.0066874544,-0.00531457,0.0042304597,0.0,0.0,0.0,2.3361545,-0.16141808,-55.2028,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20197,201741,0.04230094,0.38147068,9.7457075,0.0066874544,-0.00531457,0.0042304597,0.0,0.0,0.0,2.3361545,-0.16141808,-55.2028,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20198,201751,0.0001758337,0.39483154,9.760085,0.005937609,-0.0043619336,0.0042072553,0.0,0.0,0.0,2.3369825,-0.15956593,-55.20307,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20199,201761,0.0001758337,0.39483154,9.760085,0.005937609,-0.0043619336,0.0042072553,0.0,0.0,0.0,2.3369825,-0.15956593,-55.20307,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20200,201771,0.030582368,0.39688414,9.742184,0.005330511,-0.0030855113,0.0037452427,0.0,0.0,0.0,2.3368318,-0.16128916,-55.20449,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20201,201781,0.030582368,0.39688414,9.742184,0.005330511,-0.0030855113,0.0037452427,0.0,0.0,0.0,2.3368318,-0.16128916,-55.20449,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20202,201791,-0.015208602,0.398117,9.747772,0.0052557886,-0.0062171468,0.0040844735,0.0,0.0,0.0,2.3363602,-0.16016568,-55.202827,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20203,201801,-0.015208602,0.398117,9.747772,0.0052557886,-0.0062171468,0.0040844735,0.0,0.0,0.0,2.3363602,-0.16016568,-55.202827,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20204,201811,0.047213167,0.38399476,9.741758,0.006754381,-0.00270181,0.0029308356,0.0,0.0,0.0,2.335015,-0.16109855,-55.204327,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20205,201821,0.047213167,0.38399476,9.741758,0.006754381,-0.00270181,0.0029308356,0.0,0.0,0.0,2.335015,-0.16109855,-55.204327,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20206,201831,0.042030334,0.39146525,9.759793,0.0047115795,-0.007351451,0.004299447,0.0,0.0,0.0,2.3351238,-0.16133408,-55.20148,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20207,201841,0.042030334,0.39146525,9.759793,0.0047115795,-0.007351451,0.004299447,0.0,0.0,0.0,2.3351238,-0.16133408,-55.20148,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20208,201851,0.016374588,0.36237806,9.7660055,0.007882753,-0.0028415958,0.0035014204,0.0,0.0,0.0,2.334911,-0.16313298,-55.202587,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20209,201861,0.016374588,0.36237806,9.7660055,0.007882753,-0.0028415958,0.0035014204,0.0,0.0,0.0,2.334911,-0.16313298,-55.202587,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20210,201871,0.046179026,0.40062532,9.731731,0.008781185,-0.0013495641,0.002878983,0.0,0.0,0.0,2.33823,-0.15839103,-55.20312,1731,0.0,0.0,0,83378,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20211,201881,0.046179026,0.40062532,9.731731,0.008781185,-0.0013495641,0.002878983,0.0,0.0,0.0,2.33823,-0.15839103,-55.20312,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20212,201891,0.031943828,0.4180532,9.778549,0.00497162,-0.0061318325,0.004209476,0.0,0.0,0.0,2.3353398,-0.1634953,-55.203636,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20213,201901,0.031943828,0.4180532,9.778549,0.00497162,-0.0061318325,0.004209476,0.0,0.0,0.0,2.3353398,-0.1634953,-55.203636,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20214,201911,0.009081781,0.3677953,9.735278,0.0054615065,-0.004286748,0.003498604,0.0,0.0,0.0,2.3355334,-0.15827341,-55.20375,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20215,201921,0.009081781,0.3677953,9.735278,0.0054615065,-0.004286748,0.003498604,0.0,0.0,0.0,2.3355334,-0.15827341,-55.20375,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20216,201931,0.01168856,0.38301986,9.760332,0.0062934374,-0.0044498057,0.0034328983,0.0,0.0,0.0,2.3348033,-0.16209203,-55.202873,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20217,201941,0.01168856,0.38301986,9.760332,0.0062934374,-0.0044498057,0.0034328983,0.0,0.0,0.0,2.3348033,-0.16209203,-55.202873,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20218,201951,0.044320762,0.3940417,9.715465,0.004876372,-0.0053658634,0.0045368285,0.0,0.0,0.0,2.3369853,-0.16022235,-55.201004,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20219,201961,0.044320762,0.3940417,9.715465,0.004876372,-0.0053658634,0.0045368285,0.0,0.0,0.0,2.3369853,-0.16022235,-55.201004,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20220,201971,0.015890598,0.40196276,9.781996,0.0056772116,-0.0053510703,0.0032208508,0.0,0.0,0.0,2.3341029,-0.16292617,-55.20154,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20221,201981,0.015890598,0.40196276,9.781996,0.0056772116,-0.0053510703,0.0032208508,0.0,0.0,0.0,2.3341029,-0.16292617,-55.20154,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20222,201991,0.020439386,0.39949188,9.725109,0.0059399973,-0.0042152433,0.0032106529,0.0,0.0,0.0,2.336028,-0.16058737,-55.20308,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20223,202001,0.020439386,0.39949188,9.725109,0.0059399973,-0.0042152433,0.0032106529,0.0,0.0,0.0,2.336028,-0.16058737,-55.20308,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20224,202011,0.01566717,0.38176423,9.7796955,0.0063708657,-0.0048876223,0.003523619,0.0,0.0,0.0,2.3346019,-0.16340683,-55.20195,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20225,202021,0.040097386,0.39756575,9.733073,0.0058875503,-0.0024627133,0.003754245,0.0,0.0,0.0,2.3373992,-0.16083229,-55.203495,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20226,202031,0.040097386,0.39756575,9.733073,0.0058875503,-0.0024627133,0.003754245,0.0,0.0,0.0,2.3373992,-0.16083229,-55.203495,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20227,202041,0.014152199,0.34744823,9.748381,0.004399322,-0.0061892383,0.0031619186,0.0,0.0,0.0,2.3329444,-0.16388573,-55.201622,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20228,202051,0.014152199,0.34744823,9.748381,0.004399322,-0.0061892383,0.0031619186,0.0,0.0,0.0,2.3329444,-0.16388573,-55.201622,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20229,202061,0.03187704,0.4285986,9.746942,0.00930739,-0.0016167116,0.0032079134,0.0,0.0,0.0,2.3381078,-0.16010539,-55.200935,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20230,202071,0.03187704,0.4285986,9.746942,0.00930739,-0.0016167116,0.0032079134,0.0,0.0,0.0,2.3381078,-0.16010539,-55.200935,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20231,202081,0.013975382,0.4016919,9.743385,0.0031851514,-0.0074361623,0.00409845,0.0,0.0,0.0,2.3339958,-0.16351815,-55.20071,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20232,202091,0.013975382,0.4016919,9.743385,0.0031851514,-0.0074361623,0.00409845,0.0,0.0,0.0,2.3339958,-0.16351815,-55.20071,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20233,202101,0.03371036,0.3867676,9.741028,0.0066095567,-0.0018148897,0.0034828344,0.0,0.0,0.0,2.3369277,-0.15936731,-55.200325,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20234,202111,0.03371036,0.3867676,9.741028,0.0066095567,-0.0018148897,0.0034828344,0.0,0.0,0.0,2.3369277,-0.15936731,-55.200325,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20235,202121,0.019930035,0.36252832,9.759769,0.004989674,-0.006562062,0.003938334,0.0,0.0,0.0,2.3343027,-0.16253151,-55.197117,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20236,202131,0.019930035,0.36252832,9.759769,0.004989674,-0.006562062,0.003938334,0.0,0.0,0.0,2.3343027,-0.16253151,-55.197117,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20237,202141,0.020446599,0.41629255,9.726096,0.00892941,-0.0030121338,0.002467575,0.0,0.0,0.0,2.3373308,-0.15936603,-55.19754,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20238,202151,0.020446599,0.41629255,9.726096,0.00892941,-0.0030121338,0.002467575,0.0,0.0,0.0,2.3373308,-0.15936603,-55.19754,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20239,202161,0.019419402,0.41141602,9.765937,0.0048727226,-0.0068641286,0.0037788993,0.0,0.0,0.0,2.3342624,-0.16236651,-55.198006,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20240,202171,0.020234942,0.37359986,9.7300005,0.006716683,-0.005338845,0.00404953,0.0,0.0,0.0,2.3348575,-0.16064562,-55.19937,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20241,202181,0.03569883,0.43914753,9.764584,0.0062865745,-0.0025355143,0.0036913245,0.0,0.0,0.0,2.3361778,-0.16084242,-55.19909,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20242,202191,0.03569883,0.43914753,9.764584,0.0062865745,-0.0025355143,0.0036913245,0.0,0.0,0.0,2.3361778,-0.16084242,-55.19909,1731,0.0,0.0,0,83380,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20243,202201,0.004819691,0.36946633,9.748338,0.0040697623,-0.0070651253,0.0046631508,0.0,0.0,0.0,2.333066,-0.16165766,-55.198784,1731,0.0,0.0,0,83380,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20244,202211,0.004819691,0.36946633,9.748338,0.0040697623,-0.0070651253,0.0046631508,0.0,0.0,0.0,2.333066,-0.16165766,-55.198784,1731,0.0,0.0,0,83380,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20245,202221,0.044953614,0.39179784,9.75432,0.009184425,-0.0010984156,0.0029738757,0.0,0.0,0.0,2.3366988,-0.1601295,-55.199074,1731,0.0,0.0,0,83380,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20246,202231,0.044953614,0.39179784,9.75432,0.009184425,-0.0010984156,0.0029738757,0.0,0.0,0.0,2.3366988,-0.1601295,-55.199074,1731,0.0,0.0,0,83380,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20247,202241,0.006306231,0.4043264,9.761414,0.004204165,-0.008223725,0.004524188,0.0,0.0,0.0,2.3347783,-0.16201122,-55.19771,1731,0.0,0.0,0,83380,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20248,202251,0.006306231,0.4043264,9.761414,0.004204165,-0.008223725,0.004524188,0.0,0.0,0.0,2.3347783,-0.16201122,-55.19771,1731,0.0,0.0,0,83380,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20249,202261,0.038609058,0.37048286,9.719697,0.007243554,-0.002381772,0.0028885556,0.0,0.0,0.0,2.3368945,-0.16090302,-55.1992,1731,0.0,0.0,0,83380,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20250,202271,0.038609058,0.37048286,9.719697,0.007243554,-0.002381772,0.0028885556,0.0,0.0,0.0,2.3368945,-0.16090302,-55.1992,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20251,202281,0.016311526,0.39904076,9.790046,0.004799788,-0.0069510215,0.0050040176,0.0,0.0,0.0,2.335805,-0.16355336,-55.196762,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20252,202291,0.016311526,0.39904076,9.790046,0.004799788,-0.0069510215,0.0050040176,0.0,0.0,0.0,2.335805,-0.16355336,-55.196762,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20253,202301,0.017855912,0.38329223,9.726049,0.007633768,-0.001751694,0.003380173,0.0,0.0,0.0,2.3373327,-0.16005437,-55.19706,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20254,202311,0.017855912,0.38329223,9.726049,0.007633768,-0.001751694,0.003380173,0.0,0.0,0.0,2.3373327,-0.16005437,-55.19706,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20255,202321,0.017554253,0.38131863,9.751775,0.0061189374,-0.0070761372,0.0034844335,0.0,0.0,0.0,2.3343987,-0.16343181,-55.19712,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20256,202331,0.024998277,0.39884198,9.7554865,0.006625605,-0.00247472,0.0032803314,0.0,0.0,0.0,2.3340127,-0.16442506,-55.195713,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20257,202341,0.024998575,0.36990094,9.760145,0.0047928444,-0.007795877,0.0040241214,0.0,0.0,0.0,2.3340127,-0.16442506,-55.195713,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20258,202351,0.024998575,0.36990094,9.760145,0.0047928444,-0.007795877,0.0040241214,0.0,0.0,0.0,2.3340127,-0.16442506,-55.195713,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20259,202361,0.005999714,0.3878435,9.732473,0.0061361566,-0.002090744,0.0036949348,0.0,0.0,0.0,2.3379889,-0.15907425,-55.19532,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20260,202371,0.005999714,0.3878435,9.732473,0.0061361566,-0.002090744,0.0036949348,0.0,0.0,0.0,2.3379889,-0.15907425,-55.19532,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20261,202381,0.010935038,0.387992,9.794208,0.005695256,-0.0068397634,0.0040756515,0.0,0.0,0.0,2.3340912,-0.1650747,-55.1954,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20262,202391,0.010935038,0.387992,9.794208,0.005695256,-0.0068397634,0.0040756515,0.0,0.0,0.0,2.3340912,-0.1650747,-55.1954,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20263,202401,0.02029103,0.38076964,9.698839,0.0074820356,-0.0032265172,0.0040003783,0.0,0.0,0.0,2.3371277,-0.15847981,-55.19735,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20264,202411,0.02029103,0.38076964,9.698839,0.0074820356,-0.0032265172,0.0040003783,0.0,0.0,0.0,2.3371277,-0.15847981,-55.19735,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20265,202421,0.040006757,0.41300276,9.799395,0.006912155,-0.004219673,0.0033176984,0.0,0.0,0.0,2.3335667,-0.16401836,-55.197105,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20266,202431,0.040006757,0.41300276,9.799395,0.006912155,-0.004219673,0.0033176984,0.0,0.0,0.0,2.3335667,-0.16401836,-55.197105,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
20267,202441,0.010284007,0.36800554,9.688821,0.005047255,-0.0060066027,0.004053574,0.0,0.0,0.0,2.3356037,-0.15853956,-55.196922,1731,0.0,0.0,0,83379,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
